0.029462	2.2008
0.02957	2.2068
0.029677	2.2129
0.029785	2.2192
0.029892	2.2257
0.03	2.2324
0.030108	2.2392
0.030215	2.2462
0.030323	2.2534
0.03043	2.2608
0.030538	2.2683
0.030645	2.276
0.030753	2.2839
0.03086	2.292
0.030968	2.3002
0.031075	2.3085
0.031183	2.3171
0.03129	2.3258
0.031398	2.3346
0.031505	2.3436
0.031613	2.3528
0.03172	2.3622
0.031828	2.3717
0.031935	2.3813
0.032043	2.3911
0.032151	2.4011
0.032258	2.4112
0.032366	2.4214
0.032473	2.4318
0.032581	2.4424
0.032688	2.4531
0.032796	2.4639
0.032903	2.4749
0.033011	2.486
0.033118	2.4972
0.033226	2.5086
0.033333	2.5202
0.033441	2.5318
0.033548	2.5436
0.033656	2.5555
0.033763	2.5676
0.033871	2.5798
0.033978	2.5921
0.034086	2.6045
0.034194	2.6171
0.034301	2.6298
0.034409	2.6426
0.034516	2.6555
0.034624	2.6686
0.034731	2.6817
0.034839	2.695
0.034946	2.7084
0.035054	2.7219
0.035161	2.7355
0.035269	2.7492
0.035376	2.763
0.035484	2.777
0.035591	2.791
0.035699	2.8052
0.035806	2.8194
0.035914	2.8338
0.036022	2.8482
0.036129	2.8628
0.036237	2.8774
0.036344	2.8921
0.036452	2.907
0.036559	2.9219
0.036667	2.9369
0.036774	2.952
0.036882	2.9672
0.036989	2.9825
0.037097	2.9979
0.037204	3.0133
0.037312	3.0288
0.037419	3.0445
0.037527	3.0602
0.037634	3.0759
0.037742	3.0918
0.037849	3.1077
0.037957	3.1237
0.038065	3.1398
0.038172	3.1559
0.03828	3.1722
0.038387	3.1885
0.038495	3.2048
0.038602	3.2212
0.03871	3.2377
0.038817	3.2543
0.038925	3.2709
0.039032	3.2876
0.03914	3.3043
0.039247	3.3211
0.039355	3.338
0.039462	3.3549
0.03957	3.3719
0.039677	3.3889
0.039785	3.406
0.039892	3.4231
0.04	3.4403
0.040108	3.4576
0.040215	3.4748
0.040323	3.4922
0.04043	3.5095
0.040538	3.527
0.040645	3.5444
0.040753	3.5619
0.04086	3.5795
0.040968	3.5971
0.041075	3.6147
0.041183	3.6324
0.04129	3.6501
0.041398	3.6678
0.041505	3.6856
0.041613	3.7034
0.04172	3.7213
0.041828	3.7391
0.041935	3.757
0.042043	3.775
0.042151	3.7929
0.042258	3.8109
0.042366	3.8289
0.042473	3.847
0.042581	3.865
0.042688	3.8831
0.042796	3.9012
0.042903	3.9193
0.043011	3.9375
0.043118	3.9556
0.043226	3.9738
0.043333	3.992
0.043441	4.0102
0.043548	4.0285
0.043656	4.0467
0.043763	4.0649
0.043871	4.0832
0.043978	4.1015
0.044086	4.1197
0.044194	4.138
0.044301	4.1563
0.044409	4.1746
0.044516	4.1929
